”rg„o,Gest„o,Unidade Gestora,Fonte de Recursos,Receita,Previsto do Ano,
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"               1.200,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"               2.400,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229913 - RESTITUICAO DE CUSTOS OPER.DAS CONSIGNATARIA,"                  10,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"             212.200,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"              10.120,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          57.200.000,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  20,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"             240.000,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             300.000,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15202901 - RECEITAS: IND. EDITORIAL E GRAFICA DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15209901 - OUTRAS RECEITAS: INDUSTR.TRANSFORM. DO ESTAD,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000501 - SERVICOS HOSPITALARES,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17400201 - OUTRAS TRANSFERENCIAS DO EXTERIOR,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17620101 - TRANSF.DE CONVENIOS AO SISTEMA UNICO DE SAUD,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              12.000,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229913 - RESTITUICAO DE CUSTOS OPER.DAS CONSIGNATARIA,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24400101 - OUTRAS TRANSFERENCIAS DO EXTERIOR,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             270.190,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,13250110 - OUTRAS APLICACOES FINANCEIRAS - HC/INCOR,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,13250111 - OUTRAS APLICACOES FINANCEIRAS-CLIN.DE GINECO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,13250112 - OUTRAS APLICACOES FINANC.-HC CLIN.GASTRO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,13250113 - OUTRAS APLICACOES FINANC.-HC CLIN.CIR.CAB/PE,"                  10,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          94.794.960,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           7.819.690,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,24210102 - TRANSF.DE REC.-SUS-REPASSE FDO.A FDO.HC/INCO,"           2.221.680,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,24210103 - TRANSF.DE REC.-SUS-REPAS.FDO.A FDO.HC/CLINGI,"             784.610,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,24210104 - TRANSF.REC.SUS-REPAS FDO A FDO.HC/CLIN.GASTR,"             832.130,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,24210105 - TRANSF.REC-SUS-REPAS.FDO FDO HC/CLIN.CAB PES,"             237.430,00",
09000 - SECRETARIA DA SAUDE,09057 - HOSP. DAS CLINICAS DA FAC. MED. DA USP,"092301 - HOSP. DAS CLINICAS, SAO PAULO",005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"          11.238.030,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             144.000,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001301 - SERVICOS DE INSCRICAO EM CONCURSOS PUBLICOS,"                  10,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"                  10,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"             760.000,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"              80.000,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17629901 - OUTRAS TRANFERENCIAS DE CONVENIOS DOS ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229913 - RESTITUICAO DE CUSTOS OPER.DAS CONSIGNATARIA,"              24.000,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"                  80,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          13.800.000,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  20,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",005 - RECURSOS VINCULADOS FEDERAIS,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  20,00",
09000 - SECRETARIA DA SAUDE,"09059 - HOSP. DAS CLINICAS, BOTUCATU","092501 - HOSP. DAS CLINICAS, BOTUCATU",005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           5.147.030,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000501 - SERVICOS HOSPITALARES,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
09000 - SECRETARIA DA SAUDE,09060 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,092601 - HOSP. CLINICAS FAC.MED.MARILIA - HCFAMEMA,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10046 - FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO,101301 - FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                 360,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10046 - FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO,101301 - FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"              70.000,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"           1.590.000,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"          71.851.750,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"           6.267.170,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"           5.694.620,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22190201 - VENDA DE OUTROS BENS PATRIMONIAIS DO ESTADO,"          90.000.000,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22290101 - ALIENACAO DE OUTROS BENS IMOVEIS,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"          14.222.050,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"          38.000.000,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10047 - FUNDACAO AMPARO PESQUISA DO EST. DE SAO PAULO,101101 - FUND. AMPARO DE PESQ. EST.SP.,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,76000599 - OUTROS SERVICOS DE SAUDE,"         422.747.723,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"           4.853.420,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"          90.260.830,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13909901 - OUTRAS RECEITAS PATRIMONIAIS,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001601 - RECEITA DE SERVICOS EDUCACIONAIS DO ESTADO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"         116.094.390,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17620201 - TRANSFERENCIAS A PROGRAMAS DE EDUCACAO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17640101 - TRANSF. DE CONVENIOS DE INSTITUICOES PRIVADA,"           3.343.950,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"          14.560.310,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"             460.000,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22190201 - VENDA DE OUTROS BENS PATRIMONIAIS DO ESTADO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22290101 - ALIENACAO DE OUTROS BENS IMOVEIS,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24720201 - TRANSFERENCIAS A PROGRAMAS DE EDUCACAO,"                  10,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,25900101 - OUTRAS RECEITAS DE CAPITAL DO ESTADO,"           1.443.180,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"                 130,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"          14.500.130,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10058 - UNIVERSIDADE DE SAO PAULO,102101 - UNIVERSIDADE DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  90,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10059 - UNIVERSIDADE ESTADUAL DE CAMPINAS,102201 - UNIVERSIDADE ESTADUAL DE CAMPINAS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,76000599 - OUTROS SERVICOS DE SAUDE,"         464.157.743,00",
"10000 - SEC.DESENV. ECONOMICO, CIENCIA,TECN. INOVACA",10059 - UNIVERSIDADE ESTADUAL DE CAMPINAS,102201 - UNIVERSIDADE ESTADUAL DE CAMPINAS,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"           1.860.010,00",
