Órgão,Gestão,Unidade Gestora,Fonte de Recursos,Receita,Previsto do Ano,
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16055 - DEPTO. DE ESTRADAS E RODAGEM                 ,162101 - DEPTO. ESTRADAS DE RODAGEM-DER,007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,21290101 - OUTRAS OPERACOES DE CREDITO EXTERNAS,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13120101 - OUTROS ARRENDAMENTOS DO ESTADO,"           7.008.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             192.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"             156.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"              36.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19329901 - REC.DIV.ATIV.NTRIB.OUT.REC.-PRINCIPAL,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24739901 - OUTRAS TRANSF.DE CONVENIOS DOS MUNICIPIOS,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             192.010,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           8.220.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,005 - RECURSOS VINCULADOS FEDERAIS,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16056 - DEPTO. AEROVIARIO DO EST. DE SAO PAULO       ,162201 - DEPTO. AEROVIARIO DO ESTADO SAO PAULO-DAESP,005 - RECURSOS VINCULADOS FEDERAIS,24719902 - OUTRAS TRANSF.CONV.UNIAO.TARIFAS DAESP,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"          20.400.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13390101 - DO ESTADO,"         138.100.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000301 - SERVICOS DE TRANSPORTE RODOVIARIO,"          21.600.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001302 - SERVICOS DE VENDA DE EDITAIS,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"              36.000,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                  10,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"              20.400,00",
16000 - SECRETARIA DE LOGISTICA E TRANSPORTES,16057 - AG.REG.SERV.PUBL.DELEG.TRANSP.EST.SP.        ,162301 - AG.REG.SERV.PUBL.DELEG.TRANSPORTE EST.S.PAUL,005 - RECURSOS VINCULADOS FEDERAIS,16009901 - OUTROS SERVICOS DO ESTADO,"              60.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           3.400.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17400101 - DOACOES DO EXTERIOR,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17500101 - DOACOES DE PESSOAS FISICAS,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19229902 - DEMAIS RESTITUICOES DO ESTADO,"           2.200.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,00001 - GOVERNO DO ESTADO DE SAO PAULO               ,170030 - FED-INTERESSES DIFUSOS-FID,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19195011 - MULTAS P/INFR.REG.MUN.CONV.-DEF.CONS.- PROCO,"              60.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19195012 - MULTAS P/INFR.REG.MUN.CONV-PTE MUNICIP-PROCO,"              60.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19195013 - MULTAS P/INFR.REG.MUNIC.NAO CONVEN. - PROCON,"             120.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19329903 - MUNICIPIOS CONVENIADOS,"             666.600,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19329904 - MUNICIPIOS NAO CONVENIADOS,"             720.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,002 - RECURSOS VINCULADOS ESTADUAIS,19329905 - MUNICIPIOS CONVENIADOS - FUNDACAO PROCON,"             666.660,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13119901 - OUTRAS RECEITAS DE ALUGUEIS DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"           3.000.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"             300.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"           7.020.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"               9.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"               3.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"             240.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229909 - VALE REFEICAO,"             240.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17046 - FUND. DE PROTECAO E DEFESA DO CONSUMIDOR     ,171101 - FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             180.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15202901 - RECEITAS: IND. EDITORIAL E GRAFICA DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15209901 - OUTRAS RECEITAS: INDUSTR.TRANSFORM. DO ESTAD,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"             480.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229906 - ASSISTENCIA ODONTOLOGICA,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229907 - CESTA BASICA,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229908 - CRECHE,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229909 - VALE REFEICAO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             420.160,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  60,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,19220701 - RECUPERACAO DE DESP.DE EXERCICIOS ANTERIORES,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"                  20,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17047 - FUND.INST.TERRAS EST.SP.-JOSE GOMES DA SILVA ,171201 - FUND.INST.TERRAS E.S.P.JOSE GOMES DA SILVA,007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,21190101 - OUTRAS OPERACOES DE CREDITO INTERNAS,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13220101 - OUTROS DIVIDENDOS DO ESTADO,"              22.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,14100101 - RECEITAS DA PRODUCAO VEGETAL DO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16001307 - SERV.DE FOTOCOPIAS E/OU COPIAS HELIOGRAFICAS,"               3.700,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17300101 - DOACOES DE INSTITUICOES DIVERSAS AO ESTADO,"                  10,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17620201 - TRANSFERENCIAS A PROGRAMAS DE EDUCACAO,"              54.750,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"               8.000,00",
17000 - SEC.DA JUSTICA E DA DEFESA DA CIDADANIA,17048 - FUND.CTO.AT.SOCIOEDUC.ADOLESC-FUND.CASA-SP   ,171301 - FUNDACAO CASA - SP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  10,00",
